Jenis_Rumah,Lokasi,Kamar_Tidur,Kamar_Mandi,Garasi,Luas_Tanah,Luas_Bangunan,Harga_Rumah
Rumah,"Semarang Barat, Semarang",4,4,2,350,280," 2,950,000,000 "
Rumah,"Semarang Barat, Semarang",8,3,2,252,300," 2,950,000,000 "
Rumah,"Mijen, Semarang",6,5,1,200,350," 2,950,000,000 "
Rumah,"Semarang Tengah, Semarang",3,3,1,171,400," 2,950,000,000 "
Rumah,"Semarang Timur, Semarang",5,3,1,617,450," 2,950,000,000 "
Rumah,"Semarang Barat, Semarang",4,3,1,400,300," 2,970,000,000 "
Rumah,"Semarang Barat, Semarang",3,3,1,526,325," 2,980,000,000 "
Rumah,"Tembalang, Semarang",4,3,2,272,147," 2,990,000,000 "
Rumah,"Tembalang, Semarang",3,3,2,162,221," 2,990,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,559,70," 3,000,000,000 "
Rumah,"Candisari, Semarang",2,1,1,150,100," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",2,1,1,160,100," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",3,2,1,177,100," 3,000,000,000 "
Rumah,"Tembalang, Semarang",8,2,1,305,100," 3,000,000,000 "
Rumah,"Semarang Selatan, Semarang",5,3,1,108,108," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",4,4,1,110,112," 3,000,000,000 "
Rumah,"Candisari, Semarang",2,2,1,120,120," 3,000,000,000 "
Rumah,"Ngaliyan, Semarang",3,3,1,276,120," 3,000,000,000 "
Rumah,"Mijen, Semarang",3,3,2,136,130," 3,000,000,000 "
Rumah,"Mijen, Semarang",3,3,1,136,130," 3,000,000,000 "
Rumah,"Ngaliyan, Semarang",3,2,1,360,135," 3,000,000,000 "
Rumah,"Tembalang, Semarang",6,4,2,184,141," 3,000,000,000 "
Rumah,"Tembalang, Semarang",6,4,1,184,141," 3,000,000,000 "
Rumah,"Semarang Selatan, Semarang",4,2,1,165,148," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",5,1,1,185,150," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",2,2,1,200,150," 3,000,000,000 "
Rumah,"Semarang Selatan, Semarang",3,2,1,225,150," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",6,3,1,250,150," 3,000,000,000 "
Rumah,"Candisari, Semarang",4,2,1,275,150," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",3,2,2,300,150," 3,000,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,302,150," 3,000,000,000 "
Rumah,"Tembalang, Semarang",3,3,1,320,150," 3,000,000,000 "
Rumah,"Semarang Tengah, Semarang",3,2,1,181,154," 3,000,000,000 "
Rumah,"Ngaliyan, Semarang",5,3,1,300,155," 3,000,000,000 "
Rumah,"Semarang Tengah, Semarang",3,2,1,171,160," 3,000,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,198,160," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,1,1,200,160," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,2,1,200,160," 3,000,000,000 "
Rumah,"Semarang Timur, Semarang",3,2,1,200,160," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",4,2,1,211,160," 3,000,000,000 "
Rumah,"Mijen, Semarang",5,4,1,539,162," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",4,2,1,187,163," 3,000,000,000 "
Rumah,"Semarang Tengah, Semarang",4,2,1,189,163," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",4,2,1,189,163," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,2,1,276,170," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",2,3,1,276,170," 3,000,000,000 "
Rumah,"Semarang Selatan, Semarang",3,2,1,285,170," 3,000,000,000 "
Rumah,"Semarang Tengah, Semarang",3,2,1,171,171," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",4,3,1,240,175," 3,000,000,000 "
Rumah,"Semarang Tengah, Semarang",4,2,1,197,180," 3,000,000,000 "
Rumah,"Tembalang, Semarang",7,5,1,200,180," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",2,3,1,214,180," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",6,4,3,220,180," 3,000,000,000 "
Rumah,"Candisari, Semarang",2,1,1,230,180," 3,000,000,000 "
Rumah,"Candisari, Semarang",4,3,1,200,185," 3,000,000,000 "
Rumah,"Semarang Selatan, Semarang",3,4,1,200,185," 3,000,000,000 "
Rumah,"Tembalang, Semarang",4,4,2,212,185," 3,000,000,000 "
Rumah,"Ngaliyan, Semarang",5,2,1,198,198," 3,000,000,000 "
Rumah,"Semarang Selatan, Semarang",3,3,1,140,200," 3,000,000,000 "
Rumah,"Gayamsari, Semarang",6,3,1,140,200," 3,000,000,000 "
Rumah,"Semarang Tengah, Semarang",7,3,2,147,200," 3,000,000,000 "
Rumah,"Semarang Tengah, Semarang",4,2,1,187,200," 3,000,000,000 "
Rumah,"Candisari, Semarang",4,2,1,220,200," 3,000,000,000 "
Rumah,"Semarang Tengah, Semarang",2,1,1,223,200," 3,000,000,000 "
Rumah,"Candisari, Semarang",3,3,1,230,200," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",2,2,1,231,200," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",2,2,2,231,200," 3,000,000,000 "
Rumah,"Semarang Utara, Semarang",2,2,1,240,200," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",3,2,1,240,200," 3,000,000,000 "
Rumah,"Semarang Tengah, Semarang",4,2,1,240,200," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,2,1,246,200," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,2,1,251,200," 3,000,000,000 "
Rumah,"Semarang Selatan, Semarang",4,3,1,258,200," 3,000,000,000 "
Rumah,"Candisari, Semarang",3,2,1,300,200," 3,000,000,000 "
Rumah,"Ngaliyan, Semarang",4,3,1,326,200," 3,000,000,000 "
Rumah,"Semarang Timur, Semarang",4,2,1,331,200," 3,000,000,000 "
Rumah,"Semarang Timur, Semarang",4,3,1,331,200," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",5,3,3,355,200," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",4,3,2,400,200," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",4,3,2,407,200," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",2,2,1,230,210," 3,000,000,000 "
Rumah,"Semarang Tengah, Semarang",2,2,1,110,220," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",3,2,1,210,220," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",3,2,2,231,220," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,2,1,246,220," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",6,3,1,266,220," 3,000,000,000 "
Rumah,"Candisari, Semarang",6,3,1,285,220," 3,000,000,000 "
Rumah,"Semarang Tengah, Semarang",4,2,1,160,225," 3,000,000,000 "
Rumah,"Semarang Selatan, Semarang",3,3,1,165,230," 3,000,000,000 "
Rumah,"Semarang Timur, Semarang",4,4,1,414,236," 3,000,000,000 "
Rumah,"Semarang Tengah, Semarang",3,3,1,168,240," 3,000,000,000 "
Rumah,"Candisari, Semarang",6,2,1,300,240," 3,000,000,000 "
Rumah,"Candisari, Semarang",6,3,2,300,240," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",5,4,4,342,242," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",4,2,1,140,250," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",4,3,2,140,250," 3,000,000,000 "
Rumah,"Tembalang, Semarang",3,3,1,181,250," 3,000,000,000 "
Rumah,"Mijen, Semarang",4,2,3,250,250," 3,000,000,000 "
Rumah,"Pedurungan, Semarang",5,3,2,300,250," 3,000,000,000 "
Rumah,"Candisari, Semarang",5,2,1,308,250," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",4,4,2,400,250," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",4,4,1,400,250," 3,000,000,000 "
Rumah,"Semarang Selatan, Semarang",4,2,1,189,260," 3,000,000,000 "
Rumah,"Semarang Selatan, Semarang",5,3,1,189,260," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",4,4,1,240,264," 3,000,000,000 "
Rumah,"Tembalang, Semarang",3,3,1,181,265," 3,000,000,000 "
Rumah,"Tembalang, Semarang",5,3,1,230,270," 3,000,000,000 "
Rumah,"Semarang Timur, Semarang",5,3,2,346,270," 3,000,000,000 "
Rumah,"Semarang Selatan, Semarang",9,7,4,502,272," 3,000,000,000 "
Rumah,"Semarang Timur, Semarang",5,2,1,414,275," 3,000,000,000 "
Rumah,"Semarang Timur, Semarang",3,3,1,182,280," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",7,3,1,294,280," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",4,3,1,350,280," 3,000,000,000 "
Rumah,"Semarang Tengah, Semarang",4,3,1,165,285," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",3,2,1,444,289," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",4,3,2,343,295," 3,000,000,000 "
Rumah,"Gayamsari, Semarang",5,4,1,298,298," 3,000,000,000 "
Rumah,"Semarang Tengah, Semarang",6,4,1,150,300," 3,000,000,000 "
Rumah,"Semarang Tengah, Semarang",3,2,1,185,300," 3,000,000,000 "
Rumah,"Semarang Selatan, Semarang",4,2,1,185,300," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,3,1,220,300," 3,000,000,000 "
Rumah,"Semarang Timur, Semarang",2,2,1,250,300," 3,000,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,256,300," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",3,2,1,300,300," 3,000,000,000 "
Rumah,"Semarang Selatan, Semarang",3,2,1,300,300," 3,000,000,000 "
Rumah,"Pedurungan, Semarang",3,3,1,360,300," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",6,4,1,360,300," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",4,4,1,400,300," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",4,3,1,404,300," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",6,5,1,491,300," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",5,6,1,410,306," 3,000,000,000 "
Rumah,"Tembalang, Semarang",3,4,1,223,310," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",5,3,1,218,320," 3,000,000,000 "
Rumah,"Pedurungan, Semarang",3,3,1,220,320," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",4,3,2,280,320," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",2,1,1,119,330," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",5,3,2,481,330," 3,000,000,000 "
Rumah,"Semarang Timur, Semarang",2,1,1,225,338," 3,000,000,000 "
Rumah,"Pedurungan, Semarang",4,2,1,450,346," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",7,3,1,252,350," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",7,3,2,252,350," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",8,3,1,252,350," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",8,3,8,252,350," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",8,4,1,260,350," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",5,3,1,268,350," 3,000,000,000 "
Rumah,"Candisari, Semarang",5,2,2,285,350," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",3,2,1,408,350," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",2,2,1,480,350," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",6,4,4,485,350," 3,000,000,000 "
Rumah,"Tembalang, Semarang",2,2,1,495,350," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",7,3,1,184,370," 3,000,000,000 "
Rumah,"Gayamsari, Semarang",9,7,4,702,370," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",4,3,2,407,380," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",5,5,4,410,380," 3,000,000,000 "
Rumah,"Semarang Tengah, Semarang",5,4,1,155,387," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",8,3,3,252,390," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",6,3,3,194,400," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",7,4,1,200,400," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",7,4,3,200,400," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",3,3,3,273,400," 3,000,000,000 "
Rumah,"Candisari, Semarang",5,2,1,285,400," 3,000,000,000 "
Rumah,"Candisari, Semarang",3,2,1,300,400," 3,000,000,000 "
Rumah,"Semarang Timur, Semarang",5,3,1,300,400," 3,000,000,000 "
Rumah,"Gayamsari, Semarang",6,4,1,365,400," 3,000,000,000 "
Rumah,"Gayamsari, Semarang",2,1,1,375,400," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",6,2,2,495,400," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",3,3,1,600,400," 3,000,000,000 "
Rumah,"Genuk, Semarang",6,2,4,768,400," 3,000,000,000 "
Rumah,"Banyumanik, Semarang",4,4,1,324,408," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",6,3,1,252,410," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",5,6,4,410,410," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",4,3,5,600,440," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",4,3,1,600,440," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",4,3,1,191,450," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",4,1,1,312,500," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",5,2,1,362,550," 3,000,000,000 "
Rumah,"Gunung Pati, Semarang",5,3,2,252,560," 3,000,000,000 "
Rumah,"Semarang Barat, Semarang",6,4,1,476,580," 3,000,000,000 "
Rumah,"Gayamsari, Semarang",6,5,1,435,600," 3,000,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,3,1,724,90," 3,100,000,000 "
Rumah,"Banyumanik, Semarang",3,3,1,160,123," 3,100,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,200,150," 3,100,000,000 "
Rumah,"Banyumanik, Semarang",4,2,1,200,150," 3,100,000,000 "
Rumah,"Semarang Tengah, Semarang",3,1,1,230,180," 3,100,000,000 "
Rumah,"Semarang Tengah, Semarang",4,2,1,230,180," 3,100,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,2,1,199,183," 3,100,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,3,1,199,183," 3,100,000,000 "
Rumah,"Semarang Selatan, Semarang",3,1,1,185,185," 3,100,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,200,200," 3,100,000,000 "
Rumah,"Candisari, Semarang",3,3,1,230,200," 3,100,000,000 "
Rumah,"Semarang Tengah, Semarang",3,1,1,240,200," 3,100,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,3,1,199,250," 3,100,000,000 "
Rumah,"Gajah Mungkur, Semarang",4,3,1,256,280," 3,100,000,000 "
Rumah,"Semarang Barat, Semarang",4,2,6,241,350," 3,100,000,000 "
Rumah,"Pedurungan, Semarang",5,5,6,300,350," 3,100,000,000 "
Rumah,"Pedurungan, Semarang",5,5,3,300,350," 3,100,000,000 "
Rumah,"Semarang Timur, Semarang",7,2,2,317,350," 3,100,000,000 "
Rumah,"Tembalang, Semarang",3,3,1,162,221," 3,110,000,000 "
Rumah,"Semarang Barat, Semarang",4,3,1,129,115," 3,120,000,000 "
Rumah,"Tembalang, Semarang",7,4,3,200,400," 3,120,000,000 "
Rumah,"Banyumanik, Semarang",4,1,1,270,100," 3,150,000,000 "
Rumah,"Banyumanik, Semarang",3,2,1,286,141," 3,150,000,000 "
Rumah,"Banyumanik, Semarang",4,3,1,286,141," 3,150,000,000 "
Rumah,"Tembalang, Semarang",3,3,1,162,221," 3,190,000,000 "
Rumah,"Semarang Barat, Semarang",3,2,1,129,115," 3,200,000,000 "
Rumah,"Semarang Selatan, Semarang",4,3,2,129,115," 3,200,000,000 "
Rumah,"Semarang Barat, Semarang",4,3,1,129,115," 3,200,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,200,125," 3,200,000,000 "
Rumah,"Banyumanik, Semarang",5,3,1,220,125," 3,200,000,000 "
Rumah,"Banyumanik, Semarang",5,3,2,220,125," 3,200,000,000 "
Rumah,"Banyumanik, Semarang",3,2,1,189,130," 3,200,000,000 "
Rumah,"Tembalang, Semarang",4,3,1,189,130," 3,200,000,000 "
Rumah,"Banyumanik, Semarang",4,3,1,189,130," 3,200,000,000 "
Rumah,"Semarang Barat, Semarang",4,3,1,189,130," 3,200,000,000 "
Rumah,"Tembalang, Semarang",3,4,2,150,140," 3,200,000,000 "
Rumah,"Semarang Tengah, Semarang",3,2,1,157,140," 3,200,000,000 "
Rumah,"Banyumanik, Semarang",3,2,1,286,141," 3,200,000,000 "
Rumah,"Tembalang, Semarang",4,4,1,182,145," 3,200,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,4,1,110,150," 3,200,000,000 "
Rumah,"Mijen, Semarang",5,3,1,298,150," 3,200,000,000 "
Rumah,"Banyumanik, Semarang",4,3,2,450,150," 3,200,000,000 "
Rumah,"Semarang Barat, Semarang",2,2,1,457,150," 3,200,000,000 "
Rumah,"Tembalang, Semarang",3,4,2,148,160," 3,200,000,000 "
Rumah,"Semarang Barat, Semarang",3,2,2,238,160," 3,200,000,000 "
Rumah,"Semarang Barat, Semarang",3,2,1,216,162," 3,200,000,000 "
Rumah,"Mijen, Semarang",3,2,2,216,162," 3,200,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,4,1,96,164," 3,200,000,000 "
Rumah,"Semarang Selatan, Semarang",3,2,1,238,164," 3,200,000,000 "
Rumah,"Tembalang, Semarang",3,3,2,180,195," 3,200,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,4,1,96,200," 3,200,000,000 "
Rumah,"Tembalang, Semarang",7,4,2,230,200," 3,200,000,000 "
Rumah,"Semarang Selatan, Semarang",4,2,1,234,200," 3,200,000,000 "
Rumah,"Banyumanik, Semarang",3,2,1,240,200," 3,200,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,240,200," 3,200,000,000 "
Rumah,"Banyumanik, Semarang",3,2,2,240,200," 3,200,000,000 "
Rumah,"Candisari, Semarang",3,2,2,246,200," 3,200,000,000 "
Rumah,"Banyumanik, Semarang",4,3,2,300,200," 3,200,000,000 "
Rumah,"Banyumanik, Semarang",4,3,1,300,200," 3,200,000,000 "
Rumah,"Mijen, Semarang",4,3,2,326,200," 3,200,000,000 "
Rumah,"Candisari, Semarang",4,2,2,390,200," 3,200,000,000 "
Rumah,"Semarang Barat, Semarang",5,2,3,400,200," 3,200,000,000 "
Rumah,"Semarang Barat, Semarang",6,3,1,400,200," 3,200,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,3,1,187,210," 3,200,000,000 "
Rumah,"Semarang Barat, Semarang",4,3,1,234,220," 3,200,000,000 "
Rumah,"Mijen, Semarang",4,3,1,240,220," 3,200,000,000 "
Rumah,"Mijen, Semarang",4,3,1,250,220," 3,200,000,000 "
Rumah,"Semarang Selatan, Semarang",4,2,1,272,225," 3,200,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,4,2,96,230," 3,200,000,000 "
Rumah,"Semarang Barat, Semarang",3,2,1,240,240," 3,200,000,000 "
Rumah,"Gajah Mungkur, Semarang",4,3,2,96,250," 3,200,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,4,1,96,250," 3,200,000,000 "
Rumah,"Semarang Selatan, Semarang",7,7,1,135,250," 3,200,000,000 "
Rumah,"Semarang Timur, Semarang",6,5,1,250,250," 3,200,000,000 "
Rumah,"Gajah Mungkur, Semarang",4,3,2,110,260," 3,200,000,000 "
Rumah,"Semarang Barat, Semarang",4,3,2,200,275," 3,200,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,371,275," 3,200,000,000 "
Rumah,"Tembalang, Semarang",4,3,2,200,280," 3,200,000,000 "
Rumah,"Gajah Mungkur, Semarang",5,4,1,305,296," 3,200,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,4,1,96,300," 3,200,000,000 "
Rumah Premier,"Gajah Mungkur, Semarang",3,4,2,96,300," 3,200,000,000 "
Rumah,"Ngaliyan, Semarang",4,5,3,370,300," 3,200,000,000 "
Rumah,"Semarang Selatan, Semarang",2,2,6,224,320," 3,200,000,000 "
Rumah,"Semarang Utara, Semarang",4,4,2,318,329," 3,200,000,000 "
Rumah,"Semarang Utara, Semarang",5,5,2,318,329," 3,200,000,000 "
Rumah,"Candisari, Semarang",3,3,1,200,350," 3,200,000,000 "
Rumah,"Pedurungan, Semarang",6,6,1,294,350," 3,200,000,000 "
Rumah,"Pedurungan, Semarang",6,6,2,294,350," 3,200,000,000 "
Rumah,"Pedurungan, Semarang",6,6,4,294,350," 3,200,000,000 "
Rumah,"Pedurungan, Semarang",6,6,5,294,350," 3,200,000,000 "
Rumah,"Semarang Utara, Semarang",4,3,3,360,380," 3,200,000,000 "
Rumah,"Semarang Utara, Semarang",4,1,1,282,400," 3,200,000,000 "
Rumah,"Semarang Barat, Semarang",8,4,1,476,400," 3,200,000,000 "
Rumah,"Ngaliyan, Semarang",6,5,3,487,400," 3,200,000,000 "
Rumah,"Banyumanik, Semarang",8,3,2,871,400," 3,200,000,000 "
Rumah,"Banyumanik, Semarang",8,3,1,871,400," 3,200,000,000 "
Rumah,"Banyumanik, Semarang",3,2,2,230,410," 3,200,000,000 "
Rumah,"Banyumanik, Semarang",4,2,2,230,410," 3,200,000,000 "
Rumah,"Semarang Selatan, Semarang",4,4,2,230,410," 3,200,000,000 "
Rumah,"Pedurungan, Semarang",4,2,1,346,450," 3,200,000,000 "
Rumah,"Pedurungan, Semarang",4,3,2,346,450," 3,200,000,000 "
Rumah,"Ngaliyan, Semarang",4,5,3,370,450," 3,200,000,000 "
Rumah,"Semarang Utara, Semarang",6,4,1,402,450," 3,200,000,000 "
Rumah,"Semarang Tengah, Semarang",6,3,2,350,500," 3,200,000,000 "
Rumah,"Tembalang, Semarang",5,4,1,820,650," 3,200,000,000 "
Rumah,"Ngaliyan, Semarang",4,4,2,120,178," 3,230,000,000 "
Rumah,"Semarang Barat, Semarang",4,3,2,324,158," 3,250,000,000 "
Rumah,"Semarang Tengah, Semarang",3,2,1,160,160," 3,250,000,000 "
Rumah,"Candisari, Semarang",3,4,2,198,168," 3,250,000,000 "
Rumah,"Candisari, Semarang",3,5,1,198,168," 3,250,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,1,1,176,176," 3,250,000,000 "
Rumah,"Gayamsari, Semarang",2,2,1,180,180," 3,250,000,000 "
Rumah,"Candisari, Semarang",3,2,1,220,180," 3,250,000,000 "
Rumah,"Gayamsari, Semarang",5,4,1,217,192," 3,250,000,000 "
Rumah,"Candisari, Semarang",3,2,2,212,200," 3,250,000,000 "
Rumah,"Semarang Timur, Semarang",7,5,1,243,200," 3,250,000,000 "
Rumah,"Tembalang, Semarang",8,5,2,254,200," 3,250,000,000 "
Rumah,"Candisari, Semarang",2,2,1,300,200," 3,250,000,000 "
Rumah,"Candisari, Semarang",3,2,1,300,200," 3,250,000,000 "
Rumah,"Candisari, Semarang",3,2,3,300,200," 3,250,000,000 "
Rumah,"Semarang Selatan, Semarang",3,2,1,300,200," 3,250,000,000 "
Rumah,"Pedurungan, Semarang",4,1,2,408,200," 3,250,000,000 "
Rumah,"Tembalang, Semarang",3,3,2,180,220," 3,250,000,000 "
Rumah,"Semarang Timur, Semarang",3,1,1,220,220," 3,250,000,000 "
Rumah,"Semarang Tengah, Semarang",6,3,1,225,225," 3,250,000,000 "
Rumah,"Pedurungan, Semarang",4,3,2,250,250," 3,250,000,000 "
Rumah,"Semarang Barat, Semarang",3,2,2,300,250," 3,250,000,000 "
Rumah,"Semarang Barat, Semarang",4,3,1,306,250," 3,250,000,000 "
Rumah,"Semarang Tengah, Semarang",3,1,1,370,250," 3,250,000,000 "
Rumah,"Gajah Mungkur, Semarang",8,4,1,300,260," 3,250,000,000 "
Rumah,"Gajah Mungkur, Semarang",8,4,2,300,260," 3,250,000,000 "
Rumah,"Semarang Barat, Semarang",5,5,2,250,270," 3,250,000,000 "
Rumah,"Banyumanik, Semarang",7,7,5,327,270," 3,250,000,000 "
Rumah,"Semarang Selatan, Semarang",4,2,1,256,280," 3,250,000,000 "
Rumah,"Banyumanik, Semarang",6,4,1,312,285," 3,250,000,000 "
Rumah,"Tembalang, Semarang",8,3,2,294,294," 3,250,000,000 "
Rumah,"Gajah Mungkur, Semarang",3,2,2,202,300," 3,250,000,000 "
Rumah,"Semarang Selatan, Semarang",5,3,2,370,300," 3,250,000,000 "
Rumah,"Semarang Barat, Semarang",6,3,1,380,300," 3,250,000,000 "
Rumah,"Semarang Timur, Semarang",2,2,1,360,308," 3,250,000,000 "
Rumah,"Banyumanik, Semarang",3,3,2,230,400," 3,250,000,000 "
Rumah,"Banyumanik, Semarang",4,3,2,360,400," 3,250,000,000 "
Rumah,"Semarang Barat, Semarang",4,2,1,240,420," 3,250,000,000 "
Rumah,"Ngaliyan, Semarang",4,4,6,300,450," 3,250,000,000 "
Rumah,"Ngaliyan, Semarang",3,2,1,370,450," 3,250,000,000 "
Rumah,"Semarang Barat, Semarang",5,4,2,300,500," 3,250,000,000 "
Rumah,"Semarang Barat, Semarang",5,4,1,300,500," 3,250,000,000 "
Rumah,"Semarang Utara, Semarang",5,2,4,600,520," 3,250,000,000 "
Rumah,"Semarang Tengah, Semarang",4,4,1,300,550," 3,250,000,000 "
Rumah,"Banyumanik, Semarang",4,3,1,344,550," 3,250,000,000 "
Rumah,"Semarang Timur, Semarang",5,3,2,300,600," 3,250,000,000 "
Rumah,"Semarang Timur, Semarang",5,3,1,300,600," 3,250,000,000 "
Rumah,"Semarang Utara, Semarang",5,3,1,300,600," 3,250,000,000 "
Rumah,"Semarang Utara, Semarang",5,3,2,300,600," 3,250,000,000 "
Rumah,"Ngaliyan, Semarang",4,5,6,450,600," 3,250,000,000 "
Rumah,"Banyumanik, Semarang",6,4,2,776,800," 3,250,000,000 "
Rumah,"Tembalang, Semarang",7,5,2,776,800," 3,250,000,000 "
Rumah,"Semarang Selatan, Semarang",5,2,1,286,200," 3,270,000,000 "
Rumah,"Tembalang, Semarang",3,3,1,282,175," 3,290,000,000 "
Rumah,"Semarang Tengah, Semarang",3,2,1,171,160," 3,300,000,000 "
Rumah,"Ngaliyan, Semarang",4,3,1,200,160," 3,300,000,000 "
Rumah,"Ngaliyan, Semarang",3,3,2,216,162," 3,300,000,000 "
Rumah,"Semarang Selatan, Semarang",4,1,1,294,162," 3,300,000,000 "
Rumah,"Banyumanik, Semarang",3,3,1,185,170," 3,300,000,000 "
Rumah Featured,"Mijen, Semarang",2,2,1,144,180," 3,300,000,000 "
Rumah,"Candisari, Semarang",2,1,1,230,180," 3,300,000,000 "
Rumah,"Semarang Selatan, Semarang",3,2,2,240,180," 3,300,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,200,185," 3,300,000,000 "
Rumah,"Candisari, Semarang",3,2,1,200,185," 3,300,000,000 "
Rumah,"Gayamsari, Semarang",4,1,1,300,198," 3,300,000,000 "
Rumah,"Pedurungan, Semarang",4,3,2,200,200," 3,300,000,000 "
Rumah,"Mijen, Semarang",4,3,2,200,200," 3,300,000,000 "
